ROAD_ID,PHYSICAL_ROAD_ID,PAVEMENT_SEGMENT_ID,STATE_CODE,STATE_NAME,SHRP_ID,CONSTRUCTION_NO,SURVEY_DATE,SURVEY_YEAR,SURVEY_SEQ_NO,PAVEMENT_FAMILY,PAVEMENT_FAMILY_EXP,FUNC_CLASS_EXP,LTPP_DIR_EXP,LTPP_LANE,GPS_SPS_EXP,EXPERIMENT_NO_EXP,PAVEMENT_AGE_YEARS,CUM_ESAL_AT_SURVEY,ESAL_SINCE_LAST_SURVEY,PRECIPITATION,EVAPORATION,PRECIP_DAYS,TEMP_AVG,FREEZE_INDEX,FREEZE_THAW,SHORTWAVE_SURFACE_AVG,AC_THICKNESS_MM,BASE_THICKNESS_MM,SUBBASE_THICKNESS_MM,TOTAL_PAV_THICKNESS_MM,NUM_AC_LAYERS,NUM_LAYERS_TOTAL,SURFACE_MATL,BASE_MATL,SUBGRADE_MATL,PRIOR_PATCH_COUNT,DAYS_SINCE_LAST_PATCH,PCI_SCORE,PCI_RATING,PCI_DOMINANT_DISTRESS,RUT_DEPTH_1_8IN,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH,MRI,N_PRIOR_SURVEYS,PCI_PREV,PCI_CHANGE_SINCE_LAST,DAYS_SINCE_LAST_SURVEY,YEARS_SINCE_LAST_SURVEY,PCI_NEXT,DAYS_TO_NEXT_SURVEY,YEARS_TO_NEXT_SURVEY,SPLIT
49-1001-3,49-1001,49-1001-3-0,49,Utah,1001,3,6/10/2004,2004,1,ACUB,Asphalt concrete over unbound base/subgrade,Rural Minor Arterial,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,1.18275154,105585.0,,401.79,268.59,366.0,11.69999981,121.0,122.0,173715.7,152.3999979,147.3200048,0.0,299.7200028,4,6,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Coarse-Grained),Coarse-Grained Soil: Silty Sand,0,,21.7,Serious,rutting (H),13.0,1.390999985,1.710000014,1.550600028,0,,,,,13.1,2931.0,8.02464065708419,test
49-1008-2,49-1008,49-1008-2-0,49,Utah,1008,2,17/7/1991,1991,1,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,1.092402464,305585.0,,337.9,348.13,365.0,8.100000381,292.0,155.0,160791.7,256.5399904,119.3799952,0.0,375.9199855,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Coarse-Grained),Fine-Grained Soils: Sandy Lean Clay,0,,60.2,Fair,rutting (M),5.0,1.636999989,1.205400014,1.421400023,0,,,,,27.6,2274.0,6.225872689938399,train
49-1008-2,49-1008,49-1008-2-0,49,Utah,1008,2,7/10/1997,1997,2,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,7.318275154,1550075.0,1244490.0,459.07,510.71,365.0,8.199999809,367.0,128.0,162383.3,256.5399904,119.3799952,0.0,375.9199855,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Coarse-Grained),Fine-Grained Soils: Sandy Lean Clay,0,,27.6,Very Poor,rutting (M),7.0,1.850800014,1.920599985,1.885800004,1,60.2,-32.6,2274.0,6.225872689938399,0.0,736.0,2.0150581793292264,train
49-1017-2,49-1017,49-1017-2-0,49,Utah,1017,2,18/7/1991,1991,1,ACUB,Asphalt concrete over unbound base/subgrade,Rural Minor Arterial,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,2.907597536,87652.0,,491.1,326.62,365.0,7.199999809,327.0,164.0,163347.3,129.5400019,142.2399976,172.7200048,444.5000044,4,7,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Coarse-Grained),Coarse-Grained Soil: Clayey Gravel with Sand,0,,65.4,Fair,long_trans_cracking (M),3.0,1.267200017,1.524600029,1.396000004,0,,,,,2.8,1527.0,4.180698151950718,train
49-1017-2,49-1017,49-1017-2-0,49,Utah,1017,2,22/9/1995,1995,2,ACUB,Asphalt concrete over unbound base/subgrade,Rural Minor Arterial,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,7.088295688,208604.0,120952.0,616.11,440.49,365.0,7.699999809,200.0,160.0,164733.8,129.5400019,142.2399976,172.7200048,444.5000044,4,7,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Coarse-Grained),Coarse-Grained Soil: Clayey Gravel with Sand,0,,2.8,Failed,alligator_cracking (M),4.0,1.318799973,1.636999965,1.477799988,1,65.4,-62.60000000000001,1527.0,4.180698151950718,0.0,739.0,2.023271731690623,train
49-1017-2,49-1017,49-1017-2-0,49,Utah,1017,2,30/9/1997,1997,3,ACUB,Asphalt concrete over unbound base/subgrade,Rural Minor Arterial,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,9.11156742,303633.0,95029.0,660.05,430.29,365.0,7.5,389.0,134.0,163106.6,129.5400019,142.2399976,172.7200048,444.5000044,4,7,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Coarse-Grained),Coarse-Grained Soil: Clayey Gravel with Sand,0,,0.0,Failed,block_cracking (H),4.0,1.423200011,1.70539999,1.564199996,2,2.8,-2.8,739.0,2.023271731690623,0.0,745.0,2.0396988364134154,train
5-3048-1,5-3048,5-3048-1-0,5,Arkansas,3048,1,13/3/1991,1991,1,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Other,South,1,General Pavement Studies,Asphalt Concrete on Bound Base,4.194387406,183796.0,,1552.77,1035.73,365.0,16.79999924,12.0,60.0,136288.2,132.080002,187.9600024,0.0,320.0400044,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Cement Aggregate Mixture,Fine-Grained Soils: Lean Inorganic Clay,0,,83.6,Satisfactory,long_trans_cracking (L),,2.097799969,1.182800007,1.640199995,0,,,,,48.3,182.0,0.49828884325804246,train
5-3048-1,5-3048,5-3048-1-0,5,Arkansas,3048,1,11/9/1991,1991,2,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Other,South,1,General Pavement Studies,Asphalt Concrete on Bound Base,4.692676249,183796.0,0.0,1552.77,1035.73,365.0,16.79999924,12.0,60.0,136288.2,132.080002,187.9600024,0.0,320.0400044,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Cement Aggregate Mixture,Fine-Grained Soils: Lean Inorganic Clay,0,,48.3,Poor,rutting (M),5.0,2.075199986,1.248000002,1.661600018,1,83.6,-35.3,182.0,0.49828884325804246,5.6,2154.0,5.897330595482546,train
5-3048-1,5-3048,5-3048-1-0,5,Arkansas,3048,1,4/8/1997,1997,3,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Other,South,1,General Pavement Studies,Asphalt Concrete on Bound Base,10.59000684,354670.0,170874.0,1473.51,1030.58,365.0,16.0,62.0,45.0,148050.6,132.080002,187.9600024,0.0,320.0400044,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Cement Aggregate Mixture,Fine-Grained Soils: Lean Inorganic Clay,0,,5.6,Failed,alligator_cracking (M),3.0,,,,2,48.3,-42.699999999999996,2154.0,5.897330595482546,12.9,1053.0,2.8829568788501025,train
5-3048-1,5-3048,5-3048-1-0,5,Arkansas,3048,1,22/6/2000,2000,4,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Other,South,1,General Pavement Studies,Asphalt Concrete on Bound Base,13.47296372,445557.0,90887.0,1083.63,781.36,366.0,17.29999924,69.0,56.0,155237.4,132.080002,187.9600024,0.0,320.0400044,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Cement Aggregate Mixture,Fine-Grained Soils: Lean Inorganic Clay,0,,12.9,Serious,alligator_cracking (M),3.0,,,,3,5.6,7.300000000000001,1053.0,2.8829568788501025,0.0,1195.0,3.271731690622861,train
5-3048-1,5-3048,5-3048-1-0,5,Arkansas,3048,1,30/9/2003,2003,5,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Other,South,1,General Pavement Studies,Asphalt Concrete on Bound Base,16.74469541,571227.0,125670.0,1195.31,1011.92,365.0,16.5,26.0,66.0,149958.6,132.080002,187.9600024,0.0,320.0400044,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Cement Aggregate Mixture,Fine-Grained Soils: Lean Inorganic Clay,0,,0.0,Failed,rutting (H),8.0,2.719199944,4.367199993,3.543400049,4,12.9,-12.9,1195.0,3.271731690622861,0.0,401.0,1.0978781656399725,train
5-3058-1,5-3058,5-3058-1-0,5,Arkansas,3058,1,10/9/1991,1991,1,ACTB,Asphalt concrete over cement/lime treated base/subgrade,Urban Other Principal Arterial,South,1,General Pavement Studies,Asphalt Concrete on Bound Base,1.856262834,161191.0,,1357.92,1095.54,365.0,15.30000019,41.0,75.0,137260.2,152.4,185.4200048,0.0,337.8200048,2,4,"Hot Mixed, Hot Laid AC, Dense Graded",HMAC,Coarse-Grained Soils: Poorly Graded Sand,0,,83.4,Satisfactory,rutting (L),3.0,0.857799995,0.815799999,0.837,0,,,,,84.4,1178.0,3.2251882272416155,train
5-3058-1,5-3058,5-3058-1-0,5,Arkansas,3058,1,1/12/1994,1994,2,ACTB,Asphalt concrete over cement/lime treated base/subgrade,Urban Other Principal Arterial,South,1,General Pavement Studies,Asphalt Concrete on Bound Base,5.081451061,472778.0,311587.0,1281.36,1057.09,365.0,14.89999962,112.0,64.0,145198.4,152.4,185.4200048,0.0,337.8200048,2,4,"Hot Mixed, Hot Laid AC, Dense Graded",HMAC,Coarse-Grained Soils: Poorly Graded Sand,0,,84.4,Satisfactory,long_trans_cracking (L),,,,,1,83.4,1.0,1178.0,3.2251882272416155,61.2,236.0,0.6461327857631759,train
5-3071-1,5-3071,5-3071-1-0,5,Arkansas,3071,1,8/2/1991,1991,1,ACTB,Asphalt concrete over cement/lime treated base/subgrade,Rural Principal Arterial - Other,North,1,General Pavement Studies,Asphalt Concrete on Bound Base,3.022587269,2504308.0,,1268.81,837.45,365.0,14.39999962,107.0,87.0,143071.2,149.8600024,266.7,0.0,416.5600024,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",HMAC,Fine-Grained Soils: Lean Inorganic Clay,0,,65.0,Fair,rutting (M),6.0,0.591799998,0.596200001,0.594000006,0,,,,,65.0,213.0,0.5831622176591376,test
5-3071-1,5-3071,5-3071-1-0,5,Arkansas,3071,1,9/9/1991,1991,2,ACTB,Asphalt concrete over cement/lime treated base/subgrade,Rural Principal Arterial - Other,North,1,General Pavement Studies,Asphalt Concrete on Bound Base,3.605749487,2504308.0,0.0,1268.81,837.45,365.0,14.39999962,107.0,87.0,143071.2,149.8600024,266.7,0.0,416.5600024,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",HMAC,Fine-Grained Soils: Lean Inorganic Clay,0,,65.0,Fair,rutting (M),5.0,,,,1,65.0,0.0,213.0,0.5831622176591376,88.7,1185.0,3.24435318275154,test
5-3071-1,5-3071,5-3071-1-0,5,Arkansas,3071,1,7/12/1994,1994,3,ACTB,Asphalt concrete over cement/lime treated base/subgrade,Rural Principal Arterial - Other,North,1,General Pavement Studies,Asphalt Concrete on Bound Base,6.850102669,5207070.0,2702762.0,1214.16,978.9,365.0,13.89999962,123.0,73.0,147947.1,149.8600024,266.7,0.0,416.5600024,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",HMAC,Fine-Grained Soils: Lean Inorganic Clay,0,,88.7,Good,long_trans_cracking (L),,0.557399988,0.854000008,0.705599999,2,65.0,23.700000000000003,1185.0,3.24435318275154,88.0,190.0,0.5201916495550992,test
5-3071-2,5-3071,5-3071-2-0,5,Arkansas,3071,2,7/8/1997,1997,1,ACTB,Asphalt concrete over cement/lime treated base/subgrade,Rural Principal Arterial - Other,North,1,General Pavement Studies,Asphalt Concrete on Bound Base,0.889801506,1013860.0,,1026.84,1028.19,365.0,13.30000019,132.0,73.0,149905.0,160.0200026,266.7,0.0,426.7200026,4,6,"Hot Mixed, Hot Laid AC, Dense Graded",HMAC,Fine-Grained Soils: Lean Inorganic Clay,0,,65.0,Fair,rutting (M),7.0,0.83499999,0.758399999,0.796800005,0,,,,,58.1,707.0,1.9356605065023955,test
5-3071-2,5-3071,5-3071-2-0,5,Arkansas,3071,2,15/7/1999,1999,2,ACTB,Asphalt concrete over cement/lime treated base/subgrade,Rural Principal Arterial - Other,North,1,General Pavement Studies,Asphalt Concrete on Bound Base,2.825462012,3312621.0,2298761.0,1281.19,1021.4,365.0,14.80000019,65.0,65.0,152649.0,160.0200026,266.7,0.0,426.7200026,4,6,"Hot Mixed, Hot Laid AC, Dense Graded",HMAC,Fine-Grained Soils: Lean Inorganic Clay,0,,58.1,Fair,rutting (M),7.0,0.852600002,0.781799996,0.817199993,1,65.0,-6.899999999999999,707.0,1.9356605065023955,57.6,349.0,0.9555099247091033,test
5-3071-2,5-3071,5-3071-2-0,5,Arkansas,3071,2,28/6/2000,2000,3,ACTB,Asphalt concrete over cement/lime treated base/subgrade,Rural Principal Arterial - Other,North,1,General Pavement Studies,Asphalt Concrete on Bound Base,3.780971937,3752696.0,440075.0,846.61,983.91,366.0,14.19999981,174.0,75.0,153307.1,160.0200026,266.7,0.0,426.7200026,4,6,"Hot Mixed, Hot Laid AC, Dense Graded",HMAC,Fine-Grained Soils: Lean Inorganic Clay,0,,57.6,Fair,rutting (M),6.0,,,,2,58.1,-0.5,349.0,0.9555099247091033,46.4,1058.0,2.8966461327857633,test
5-3071-2,5-3071,5-3071-2-0,5,Arkansas,3071,2,22/5/2003,2003,4,ACTB,Asphalt concrete over cement/lime treated base/subgrade,Rural Principal Arterial - Other,North,1,General Pavement Studies,Asphalt Concrete on Bound Base,6.67761807,7279888.0,3527192.0,983.9,926.28,365.0,14.10000038,91.0,86.0,152786.8,160.0200026,266.7,0.0,426.7200026,4,6,"Hot Mixed, Hot Laid AC, Dense Graded",HMAC,Fine-Grained Soils: Lean Inorganic Clay,0,,46.4,Poor,rutting (M),6.0,1.138199997,0.998999989,1.068599987,3,57.6,-11.200000000000003,1058.0,2.8966461327857633,46.4,291.0,0.7967145790554415,test
50-1002-1,50-1002,50-1002-1-0,50,Vermont,1002,1,25/5/1994,1994,1,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,5.812457221,975792.0,,1194.05,865.65,365.0,5.199999809,1171.0,84.0,124754.2,215.9,655.3199806,0.0,871.2199806,2,4,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Gravel,Coarse-Grained Soil: Poorly Graded Gravel with Silt and Sand,0,,28.3,Very Poor,rutting (H),9.0,1.155599999,1.145600009,1.150600004,0,,,,,22.8,84.0,0.2299794661190965,test
50-1002-1,50-1002,50-1002-1-0,50,Vermont,1002,1,17/8/1994,1994,2,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,6.042436687,975792.0,0.0,1194.05,865.65,365.0,5.199999809,1171.0,84.0,124754.2,215.9,655.3199806,0.0,871.2199806,2,4,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Gravel,Coarse-Grained Soil: Poorly Graded Gravel with Silt and Sand,0,,22.8,Serious,rutting (H),10.0,1.2898,1.328999996,1.30940001,1,28.3,-5.5,84.0,0.2299794661190965,28.0,253.0,0.6926762491444216,test
50-1002-1,50-1002,50-1002-1-0,50,Vermont,1002,1,27/4/1995,1995,3,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,6.735112936,1054207.0,78415.0,967.92,827.89,365.0,5.900000095,916.0,88.0,128584.6,215.9,655.3199806,0.0,871.2199806,2,4,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Gravel,Coarse-Grained Soil: Poorly Graded Gravel with Silt and Sand,0,,28.0,Very Poor,rutting (H),10.0,1.194999981,1.156799984,1.175999975,2,22.8,5.199999999999999,253.0,0.6926762491444216,14.5,539.0,1.4757015742642026,test
50-1002-1,50-1002,50-1002-1-0,50,Vermont,1002,1,17/10/1996,1996,4,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,8.210814511,1143429.0,89222.0,1417.23,874.87,366.0,5.599999905,873.0,106.0,121546.8,215.9,655.3199806,0.0,871.2199806,2,4,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Gravel,Coarse-Grained Soil: Poorly Graded Gravel with Silt and Sand,0,,14.5,Serious,rutting (H),10.0,1.268799996,1.197200036,1.233200026,3,28.0,-13.5,539.0,1.4757015742642026,22.7,210.0,0.5749486652977412,test
50-1002-1,50-1002,50-1002-1-0,50,Vermont,1002,1,15/5/1997,1997,5,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,8.785763176,1228171.0,84742.0,990.51,898.99,365.0,5.199999809,932.0,94.0,126824.2,215.9,655.3199806,0.0,871.2199806,2,4,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Gravel,Coarse-Grained Soil: Poorly Graded Gravel with Silt and Sand,0,,22.7,Serious,rutting (H),11.0,1.106399989,1.252600026,1.179400039,4,14.5,8.2,210.0,0.5749486652977412,21.2,161.0,0.4407939767282683,test
50-1002-1,50-1002,50-1002-1-0,50,Vermont,1002,1,23/10/1997,1997,6,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,9.226557153,1228171.0,0.0,990.51,898.99,365.0,5.199999809,932.0,94.0,126824.2,215.9,655.3199806,0.0,871.2199806,2,4,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Gravel,Coarse-Grained Soil: Poorly Graded Gravel with Silt and Sand,0,,21.2,Serious,rutting (H),11.0,1.279999971,1.221199989,1.25059998,5,22.7,-1.5,161.0,0.4407939767282683,3.8,229.0,0.6269678302532512,test
50-1002-1,50-1002,50-1002-1-0,50,Vermont,1002,1,9/6/1998,1998,7,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,9.853524983,1314699.0,86528.0,1157.48,915.15,365.0,7.300000191,570.0,102.0,123861.8,215.9,655.3199806,0.0,871.2199806,2,4,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Gravel,Coarse-Grained Soil: Poorly Graded Gravel with Silt and Sand,0,,3.8,Failed,rutting (H),11.0,1.333200002,1.251799989,1.292600012,6,21.2,-17.4,229.0,0.6269678302532512,0.0,477.0,1.3059548254620124,test
50-1002-1,50-1002,50-1002-1-0,50,Vermont,1002,1,29/9/1999,1999,8,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,11.15947981,1437237.0,122538.0,1031.09,888.96,365.0,7.099999905,690.0,101.0,133892.9,215.9,655.3199806,0.0,871.2199806,2,4,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Gravel,Coarse-Grained Soil: Poorly Graded Gravel with Silt and Sand,0,,0.0,Failed,rutting (H),12.0,1.344799995,1.263000011,1.303999996,7,3.8,-3.8,477.0,1.3059548254620124,0.0,55.0,0.15058179329226556,test
50-1002-1,50-1002,50-1002-1-0,50,Vermont,1002,1,23/11/1999,1999,9,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,11.3100616,1437237.0,0.0,1031.09,888.96,365.0,7.099999905,690.0,101.0,133892.9,215.9,655.3199806,0.0,871.2199806,2,4,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Gravel,Coarse-Grained Soil: Poorly Graded Gravel with Silt and Sand,0,,0.0,Failed,rutting (H),13.0,1.344799995,1.263000011,1.303999996,8,0.0,0.0,55.0,0.15058179329226556,0.0,106.0,0.29021218343600275,test
50-1002-1,50-1002,50-1002-1-0,50,Vermont,1002,1,8/3/2000,2000,10,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,11.60027379,1565122.0,127885.0,1329.14,858.28,366.0,5.599999905,875.0,93.0,123002.8,215.9,655.3199806,0.0,871.2199806,2,4,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Gravel,Coarse-Grained Soil: Poorly Graded Gravel with Silt and Sand,0,,0.0,Failed,rutting (H),13.0,1.792400002,1.708400011,1.750400019,9,0.0,0.0,106.0,0.29021218343600275,7.2,182.0,0.49828884325804246,test
50-1002-1,50-1002,50-1002-1-0,50,Vermont,1002,1,6/9/2000,2000,11,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,12.09856263,1565122.0,0.0,1329.14,858.28,366.0,5.599999905,875.0,93.0,123002.8,215.9,655.3199806,0.0,871.2199806,2,4,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Gravel,Coarse-Grained Soil: Poorly Graded Gravel with Silt and Sand,0,,7.2,Failed,rutting (H),14.0,1.4148,1.25940001,1.337199998,10,0.0,7.2,182.0,0.49828884325804246,9.5,272.0,0.7446954140999316,test
50-1002-1,50-1002,50-1002-1-0,50,Vermont,1002,1,5/6/2001,2001,12,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,12.84325804,1681231.0,116109.0,857.39,880.02,365.0,6.699999809,788.0,82.0,131905.2,215.9,655.3199806,0.0,871.2199806,2,4,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Gravel,Coarse-Grained Soil: Poorly Graded Gravel with Silt and Sand,0,,9.5,Failed,rutting (H),14.0,1.444999981,1.276000023,1.360400009,11,7.2,2.3,272.0,0.7446954140999316,0.0,100.0,0.2737850787132101,test
50-1002-1,50-1002,50-1002-1-0,50,Vermont,1002,1,13/9/2001,2001,13,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,13.11704312,1681231.0,0.0,857.39,880.02,365.0,6.699999809,788.0,82.0,131905.2,215.9,655.3199806,0.0,871.2199806,2,4,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Gravel,Coarse-Grained Soil: Poorly Graded Gravel with Silt and Sand,0,,0.0,Failed,rutting (H),14.0,1.5148,1.334599996,1.424800014,12,9.5,-9.5,100.0,0.2737850787132101,0.0,405.0,1.108829568788501,test
50-1002-1,50-1002,50-1002-1-0,50,Vermont,1002,1,23/10/2002,2002,14,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,14.22587269,1789658.0,108427.0,1370.3,834.07,365.0,6.699999809,633.0,113.0,125925.7,215.9,655.3199806,0.0,871.2199806,2,4,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Gravel,Coarse-Grained Soil: Poorly Graded Gravel with Silt and Sand,0,,0.0,Failed,rutting (H),15.0,1.526400018,1.418599987,1.472600031,13,0.0,0.0,405.0,1.108829568788501,0.0,188.0,0.5147159479808351,test
50-1002-1,50-1002,50-1002-1-0,50,Vermont,1002,1,29/4/2003,2003,15,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,14.74058864,1895988.0,106330.0,1375.63,867.53,365.0,5.400000095,1150.0,79.0,121590.3,215.9,655.3199806,0.0,871.2199806,2,4,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Gravel,Coarse-Grained Soil: Poorly Graded Gravel with Silt and Sand,0,,0.0,Failed,rutting (H),15.0,1.535800004,1.35320003,1.444799995,14,0.0,0.0,188.0,0.5147159479808351,0.0,211.0,0.5776865160848734,test
50-1004-2,50-1004,50-1004-2-0,50,Vermont,1004,2,14/7/1999,1999,1,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,East,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,0.769336071,34233.0,,1058.85,841.68,365.0,7.300000191,754.0,85.0,131891.2,205.7399976,624.8400097,548.6400097,1379.220017,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Gravel,Fine-Grained Soils: Fat Inorganic Clay,0,,0.0,Failed,rutting (H),8.0,0.916599989,2.00800004,1.462199998,0,,,,,0.0,316.0,0.865160848733744,train
51-1023-1,51-1023,51-1023-1-0,51,Virginia,1023,1,11/5/1992,1992,1,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Interstate,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,3.86036961,12350300.0,,1383.47,967.32,366.0,13.60000038,15.0,89.0,140214.7,256.5399976,142.2399976,213.3599903,612.1399855,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Fine-Grained),Fine-Grained Soils: Silt,0,,40.0,Poor,rutting (H),17.0,1.746399975,1.394399977,1.5704,0,,,,,35.7,575.0,1.5742642026009583,train
51-1023-1,51-1023,51-1023-1-0,51,Virginia,1023,1,7/12/1993,1993,2,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Interstate,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,5.434633812,13296374.0,946074.0,1187.9,901.87,365.0,14.10000038,50.0,87.0,144328.1,256.5399976,142.2399976,213.3599903,612.1399855,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Fine-Grained),Fine-Grained Soils: Silt,0,,35.7,Very Poor,rutting (H),16.0,2.087199974,1.476999998,1.782000017,1,40.0,-4.299999999999997,575.0,1.5742642026009583,29.0,650.0,1.7796030116358659,train
51-1023-1,51-1023,51-1023-1-0,51,Virginia,1023,1,18/9/1995,1995,3,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Interstate,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,7.214236824,15312188.0,2015814.0,1401.59,909.3,365.0,13.89999962,62.0,92.0,145129.9,256.5399976,142.2399976,213.3599903,612.1399855,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Fine-Grained),Fine-Grained Soils: Silt,0,,29.0,Very Poor,rutting (H),15.0,2.039199972,1.575,1.806999993,2,35.7,-6.700000000000003,650.0,1.7796030116358659,23.3,553.0,1.514031485284052,train
51-1464-1,51-1464,51-1464-1-0,51,Virginia,1464,1,18/3/1996,1996,1,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Interstate,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,6.628336756,12003176.0,,1782.34,1079.84,366.0,12.89999962,143.0,78.0,139907.1,213.3599964,129.5399976,137.1600024,480.0599964,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Coarse-Grained),Fine-Grained Soils: Sandy Silty Clay,0,,8.4,Failed,rutting (H),10.0,1.331599998,1.163400006,1.247599983,0,,,,,0.0,400.0,1.0951403148528405,train
